Time,Seq,Temp_Keg,Temp_Column,Pressure,Rate,State
2024-01-01T02:18:54+00:00,837,"90,25","77,13","968,86",12,2
2024-01-01T02:19:04+00:00,838,"90,25","77,31","968,84",12,2
2024-01-01T02:19:14+00:00,839,"90,25","77,5","968,83",12,2
2024-01-01T02:19:23+00:00,840,"90,25","77,75","968,85",0,2
2024-01-01T02:19:33+00:00,841,"90,25","77,88","968,86",0,2
2024-01-01T02:19:43+00:00,842,"90,25",78,"968,83",0,2
2024-01-01T02:19:53+00:00,843,"90,25","78,13","968,82",0,2
2024-01-01T02:20:03+00:00,844,"90,25","78,25","968,82",0,2
2024-01-01T02:20:13+00:00,845,"90,25","78,25","968,81",0,2
2024-01-01T02:20:23+00:00,846,"90,31","78,25","968,82",0,2
2024-01-01T02:20:33+00:00,847,"90,31","78,31","968,82",0,2
2024-01-01T02:20:43+00:00,848,"90,31","78,31","968,83",0,2
2024-01-01T02:20:53+00:00,849,"90,31","78,25","968,81",0,2
2024-01-01T02:21:03+00:00,850,"90,31","78,25","968,81",0,2
2024-01-01T02:21:13+00:00,851,"90,31","78,25","968,8",0,2
2024-01-01T02:21:23+00:00,852,"90,31","78,19","968,8",0,2
2024-01-01T02:21:33+00:00,853,"90,38","78,19","968,79",0,2
2024-01-01T02:21:43+00:00,854,"90,38","78,06","968,8",0,2
2024-01-01T02:21:53+00:00,855,"90,38",78,"968,81",0,2
2024-01-01T02:22:03+00:00,856,"90,38","77,94","968,81",0,2
2024-01-01T02:22:13+00:00,857,"90,44","77,88","968,82",0,2
2024-01-01T02:22:23+00:00,858,"90,44","77,81","968,81",0,2
2024-01-01T02:22:33+00:00,859,"90,44","77,81","968,81",0,2
2024-01-01T02:22:43+00:00,860,"90,44","77,75","968,8",0,2
2024-01-01T02:22:53+00:00,861,"90,44","77,75","968,78",0,2
2024-01-01T02:23:03+00:00,862,"90,44","77,69","968,77",0,2
2024-01-01T02:23:13+00:00,863,"90,44","77,69","968,78",0,2
2024-01-01T02:23:23+00:00,864,"90,44","77,63","968,78",0,2
2024-01-01T02:23:33+00:00,865,"90,44","77,63","968,79",0,2
2024-01-01T02:23:43+00:00,866,"90,44","77,56","968,78",0,2
2024-01-01T02:23:53+00:00,867,"90,44","77,5","968,77",0,2
2024-01-01T02:24:03+00:00,868,"90,5","77,5","968,76",0,2
2024-01-01T02:24:12+00:00,869,"90,5","77,44","968,77",0,2
2024-01-01T02:24:22+00:00,870,"90,5","77,44","968,76",0,2
2024-01-01T02:24:32+00:00,871,"90,5","77,38","968,76",0,2
2024-01-01T02:24:42+00:00,872,"90,56","77,38","968,75",0,2
2024-01-01T02:24:52+00:00,873,"90,56","77,31","968,76",0,2
2024-01-01T02:25:02+00:00,874,"90,56","77,31","968,74",0,2
2024-01-01T02:25:12+00:00,875,"90,56","77,31","968,73",0,2
2024-01-01T02:25:22+00:00,876,"90,63","77,25","968,73",0,2
2024-01-01T02:25:32+00:00,877,"90,63","77,25","968,72",0,2
2024-01-01T02:25:42+00:00,878,"90,63","77,25","968,71",0,2
2024-01-01T02:25:52+00:00,879,"90,63","77,19","968,71",0,2
2024-01-01T02:26:02+00:00,880,"90,63","77,19","968,7",0,2
2024-01-01T02:26:12+00:00,881,"90,69","77,13","968,72",0,2
2024-01-01T02:26:22+00:00,882,"90,69","77,13","968,71",0,2
2024-01-01T02:26:32+00:00,883,"90,69","77,06","968,7",0,2
2024-01-01T02:26:42+00:00,884,"90,69","77,06","968,69",0,2
2024-01-01T02:26:52+00:00,885,"90,69","77,06","968,68",0,2
2024-01-01T02:27:02+00:00,886,"90,69","77,06","968,67",0,2
2024-01-01T02:27:12+00:00,887,"90,69",77,"968,65",0,2
2024-01-01T02:27:22+00:00,888,"90,75",77,"968,66",0,2
2024-01-01T02:27:32+00:00,889,"90,75",77,"968,64",0,2
2024-01-01T02:27:42+00:00,890,"90,75",77,"968,65",0,2
2024-01-01T02:27:52+00:00,891,"90,75",77,"968,65",0,2
2024-01-01T02:28:02+00:00,892,"90,75","76,94","968,64",0,2
2024-01-01T02:28:12+00:00,893,"90,75","76,94","968,63",0,2
2024-01-01T02:28:22+00:00,894,"90,75","76,94","968,63",0,2
2024-01-01T02:28:32+00:00,895,"90,81","76,88","968,63",0,2
2024-01-01T02:28:42+00:00,896,"90,81","76,88","968,62",0,2
2024-01-01T02:28:52+00:00,897,"90,81","76,88","968,6",0,2
2024-01-01T02:29:02+00:00,898,"90,81","76,88","968,59",0,2
2024-01-01T02:29:12+00:00,899,"90,81","76,81","968,59",0,2
2024-01-01T02:29:21+00:00,900,"90,81","76,81","968,56",0,2
2024-01-01T02:29:31+00:00,901,"90,81","76,81","968,56",0,2
2024-01-01T02:29:41+00:00,902,"90,88","76,81","968,55",10,2
2024-01-01T02:29:51+00:00,903,"90,88","76,81","968,54",10,2
2024-01-01T02:30:01+00:00,904,"90,94","76,81","968,53",10,2
2024-01-01T02:30:11+00:00,905,"90,94","76,75","968,54",10,2
2024-01-01T02:30:21+00:00,906,"90,94","76,75","968,55",10,2
2024-01-01T02:30:31+00:00,907,"90,94","76,81","968,55",10,2
2024-01-01T02:30:41+00:00,908,91,"76,81","968,54",10,2
2024-01-01T02:30:51+00:00,909,"90,94","76,88","968,52",10,2
2024-01-01T02:31:01+00:00,910,"90,94",77,"968,52",10,2
2024-01-01T02:31:11+00:00,911,91,"77,13","968,52",10,2
2024-01-01T02:31:21+00:00,912,91,"77,25","968,51",10,2
2024-01-01T02:31:31+00:00,913,91,"77,44","968,51",10,2
2024-01-01T02:31:41+00:00,914,91,"77,69","968,49",0,2
2024-01-01T02:31:51+00:00,915,91,"77,75","968,49",0,2
2024-01-01T02:32:01+00:00,916,91,"77,88","968,49",0,2
2024-01-01T02:32:11+00:00,917,"91,06","77,88","968,47",0,2
2024-01-01T02:32:21+00:00,918,"91,06","77,88","968,47",0,2
2024-01-01T02:32:31+00:00,919,"91,06","77,94","968,48",0,2
2024-01-01T02:32:41+00:00,920,"91,06","77,94","968,48",0,2
2024-01-01T02:32:51+00:00,921,"91,06","77,94","968,48",0,2
2024-01-01T02:33:01+00:00,922,"91,13","77,94","968,47",0,2
2024-01-01T02:33:11+00:00,923,"91,13","77,94","968,47",0,2
2024-01-01T02:33:21+00:00,924,"91,13","77,88","968,46",0,2
2024-01-01T02:33:31+00:00,925,"91,13","77,81","968,46",0,2
2024-01-01T02:33:41+00:00,926,"91,13","77,81","968,46",0,2
2024-01-01T02:33:51+00:00,927,"91,19","77,81","968,46",0,2
2024-01-01T02:34:01+00:00,928,"91,19","77,81","968,46",0,2
2024-01-01T02:34:11+00:00,929,"91,19","77,75","968,45",0,2
